,datetime,nh3,pm10,pm2_5,so2,o3,no2,co,aqi
4080,2024-05-11 15:00:00,12.29,77.23,66.19,15.26,134.47,12.85,741.0,4
4081,2024-05-11 16:00:00,13.05,75.43,63.27,13.71,115.87,13.19,774.38,4
4082,2024-05-11 17:00:00,13.05,73.57,61.25,12.76,103.0,13.37,787.73,4
4083,2024-05-11 18:00:00,12.79,71.29,59.69,11.8,95.84,12.85,781.06,4
4084,2024-05-11 19:00:00,12.29,70.31,59.99,12.04,87.98,12.34,774.38,4
4085,2023-10-22 20:00:00,11.91,205.71,164.98,9.18,9.66,35.64,1708.98,5
4086,2023-10-22 21:00:00,12.92,213.49,173.87,9.3,8.05,32.22,1735.69,5
4087,2023-10-22 22:00:00,13.55,224.08,184.17,9.18,5.9,30.16,1762.39,5
4088,2023-10-22 23:00:00,12.16,233.04,194.12,8.7,4.69,28.1,1789.09,5
4089,2023-10-23 00:00:00,10.51,238.01,200.95,9.18,6.62,27.08,1789.09,5
4090,2023-10-23 01:00:00,10.39,231.65,197.74,12.87,16.81,26.39,1668.93,5
4091,2023-10-23 02:00:00,13.43,245.29,206.43,18.12,24.32,29.13,1789.09,5
4092,2023-10-23 03:00:00,16.47,264.86,220.58,22.65,52.93,32.56,1949.31,5
4093,2023-10-23 04:00:00,13.17,227.54,193.27,36.24,141.62,24.68,1428.6,5
4094,2023-10-23 05:00:00,13.68,242.99,208.36,40.53,203.13,19.19,1335.14,5
4095,2023-10-23 06:00:00,15.2,271.24,234.64,40.53,263.21,13.54,1321.79,5
4096,2023-10-23 07:00:00,8.36,141.06,120.62,28.13,223.16,6.0,687.6,5
4097,2023-10-23 08:00:00,6.21,109.47,93.33,20.98,200.27,4.88,547.41,5
4098,2023-10-23 09:00:00,5.95,104.03,88.7,19.79,200.27,5.48,527.38,5
4099,2023-10-23 10:00:00,13.55,126.08,103.12,21.7,153.06,20.39,841.14,5
4100,2023-10-23 11:00:00,21.53,160.11,125.46,22.65,90.84,41.47,1295.09,5
4101,2023-10-23 12:00:00,27.87,186.84,142.47,23.13,36.48,61.01,1682.28,5
4102,2023-10-23 13:00:00,32.42,217.86,163.48,24.32,4.38,70.6,2029.42,5
4103,2023-10-23 14:00:00,30.65,247.33,184.46,22.89,0.08,61.69,2296.45,5
4104,2023-10-23 15:00:00,26.09,257.03,193.58,20.03,0.73,60.32,2323.15,5
4105,2023-10-23 16:00:00,20.77,201.96,157.77,17.64,31.47,47.3,1668.93,5
4106,2023-10-23 17:00:00,20.01,195.4,152.38,15.97,32.19,40.1,1602.17,5
4107,2023-10-23 18:00:00,17.48,186.41,147.05,13.59,35.76,34.27,1495.36,5
4108,2023-10-23 19:00:00,14.82,172.0,139.4,11.44,45.78,26.73,1321.79,5
4109,2024-02-14 20:00:00,17.73,276.48,254.59,17.4,0.02,41.13,2696.99,5
4110,2024-02-14 21:00:00,16.72,274.8,257.57,15.97,0.02,37.01,2643.59,5
4111,2024-02-14 22:00:00,14.57,259.17,246.71,14.07,0.18,32.22,2429.96,5
4112,2024-02-14 23:00:00,12.29,246.26,236.36,12.64,0.79,28.79,2216.34,5
4113,2024-02-15 00:00:00,11.27,250.92,241.12,12.4,1.97,27.08,2189.64,5
4114,2024-02-15 01:00:00,12.03,273.47,260.96,14.07,2.12,28.1,2296.45,5
4115,2024-02-15 02:00:00,14.95,309.96,291.01,18.36,0.76,31.53,2536.77,5
4116,2024-02-15 03:00:00,17.48,344.7,319.44,22.89,1.77,34.62,2803.8,5
4117,2024-02-15 04:00:00,17.73,367.27,338.27,28.37,9.83,38.39,2910.61,5
4118,2024-02-15 05:00:00,16.21,383.07,352.68,33.38,34.69,41.81,2937.32,5
4119,2024-02-15 06:00:00,15.2,405.25,376.72,40.05,94.41,41.81,2910.61,5
4120,2024-02-15 07:00:00,4.88,301.57,287.32,37.67,188.83,17.99,1708.98,5
4121,2024-02-15 08:00:00,3.58,235.29,225.16,25.51,208.85,8.31,1241.68,5
4122,2024-02-15 09:00:00,4.05,193.74,185.35,19.31,203.13,6.34,1054.76,5
4123,2024-02-15 10:00:00,7.22,186.53,176.08,18.12,178.81,11.31,1081.47,5
4124,2024-02-15 11:00:00,11.78,206.74,190.87,18.6,141.62,22.28,1268.39,5
4125,2024-02-15 12:00:00,14.31,224.22,203.02,18.36,105.86,34.96,1455.31,5
4126,2024-02-15 13:00:00,14.69,245.36,217.91,18.6,77.25,44.55,1655.58,5
4127,2024-02-15 14:00:00,14.44,276.04,239.99,18.84,52.93,49.35,1869.2,5
4128,2024-02-15 15:00:00,13.43,301.89,258.4,17.64,35.05,49.35,2002.72,5
4129,2024-02-15 16:00:00,13.43,321.88,273.28,16.69,22.17,47.3,2109.53,5
4130,2024-02-15 17:00:00,14.82,332.8,280.01,16.69,12.16,46.61,2189.64,5
4131,2024-02-15 18:00:00,15.58,325.82,273.5,15.5,6.17,43.18,2136.23,5
4132,2024-02-15 19:00:00,15.83,306.52,259.33,13.11,4.16,38.39,1949.31,5
4133,2024-01-04 20:00:00,8.87,324.09,282.17,8.11,3.89,33.59,1815.8,5
4134,2024-01-04 21:00:00,8.49,328.14,291.35,7.63,3.84,30.16,1815.8,5
4135,2024-01-04 22:00:00,9.5,327.78,299.45,7.99,3.4,28.1,1842.5,5
4136,2024-01-04 23:00:00,13.55,334.17,309.82,10.61,2.39,27.42,1869.2,5
4137,2024-01-05 00:00:00,19.76,343.54,324.63,15.02,1.29,28.79,1976.01,5
4138,2024-01-05 01:00:00,27.36,362.6,345.44,21.46,0.37,31.19,2162.93,5
4139,2024-01-05 02:00:00,29.64,395.23,374.83,25.99,0.14,33.24,2510.07,5
4140,2024-01-05 03:00:00,22.8,420.2,398.33,25.75,0.8,33.59,2830.51,5
4141,2024-01-05 04:00:00,15.58,413.78,393.36,27.89,5.9,41.13,2723.69,5
4142,2024-01-05 05:00:00,14.44,432.19,406.11,30.04,18.95,45.24,2830.51,5
4143,2024-01-05 06:00:00,13.93,450.54,419.74,30.99,52.93,48.67,2830.51,5
4144,2024-01-05 07:00:00,6.08,315.73,297.38,42.44,141.62,27.08,1522.06,5
4145,2024-01-05 08:00:00,5.76,274.38,258.46,36.72,170.23,18.68,1228.33,5
4146,2024-01-05 09:00:00,6.33,258.77,243.28,34.33,175.95,16.96,1148.22,5
4147,2024-01-05 10:00:00,13.17,264.07,244.02,36.72,158.79,26.73,1281.74,5
4148,2024-01-05 11:00:00,25.84,289.91,261.53,45.78,135.9,47.98,1602.17,5
4149,2024-01-05 12:00:00,36.98,319.79,283.29,54.84,105.86,69.92,1949.31,5
4150,2024-01-05 13:00:00,46.61,349.35,304.47,60.56,77.96,85.0,2216.34,5
4151,2024-01-05 14:00:00,54.72,371.97,318.26,61.99,62.23,83.63,2376.56,5
4152,2024-01-05 15:00:00,60.8,391.92,330.3,57.7,53.64,74.03,2376.56,5
4153,2024-01-05 16:00:00,39.01,416.69,349.5,39.1,41.84,63.06,2403.26,5
4154,2024-01-05 17:00:00,26.85,447.97,376.13,29.33,29.33,59.63,2510.07,5
4155,2024-01-05 18:00:00,20.77,471.03,397.33,23.13,20.21,56.21,2590.18,5
4156,2024-01-05 19:00:00,15.2,468.39,405.01,17.88,14.84,50.04,2563.48,5
4157,2024-02-02 20:00:00,11.15,136.36,115.24,9.66,70.1,15.25,807.76,5
4158,2024-02-02 21:00:00,8.99,134.98,115.96,9.06,69.38,14.05,801.09,5
4159,2024-02-02 22:00:00,7.54,134.06,116.97,8.7,70.1,13.02,787.73,5
4160,2024-02-02 23:00:00,6.65,132.73,117.21,8.7,70.81,12.34,767.71,5
4161,2024-02-03 00:00:00,6.21,129.77,115.53,8.82,70.1,12.17,754.36,5
4162,2024-02-03 01:00:00,6.46,127.49,113.49,9.89,66.52,13.19,761.03,5
4163,2024-02-03 02:00:00,7.54,128.14,113.03,11.92,62.94,15.59,801.09,5
4164,2024-02-03 03:00:00,8.36,129.97,113.94,14.42,65.8,16.11,821.11,5
4165,2024-02-03 04:00:00,8.23,134.25,118.6,18.12,80.82,13.54,801.09,5
4166,2024-02-03 05:00:00,7.92,144.48,128.8,21.22,98.71,11.65,794.41,5
4167,2024-02-03 06:00:00,7.16,154.82,139.9,23.84,124.45,9.0,767.71,5
4168,2024-02-03 07:00:00,5.95,138.71,126.85,21.22,148.77,5.23,667.57,5
4169,2024-02-03 08:00:00,6.21,119.92,109.95,18.36,160.22,4.16,614.17,5
4170,2024-02-03 09:00:00,6.9,107.69,98.7,16.45,164.51,4.16,594.14,5
4171,2024-02-03 10:00:00,8.23,103.94,94.9,15.97,161.65,5.91,594.14,5
4172,2024-02-03 11:00:00,10.01,101.85,92.16,16.45,150.2,9.17,600.81,5
4173,2024-02-03 12:00:00,11.65,96.35,86.13,16.45,137.33,12.34,600.81,5
4174,2024-02-03 13:00:00,13.05,92.64,81.52,17.17,127.32,14.05,614.17,5
4175,2024-02-03 14:00:00,14.31,95.06,82.6,17.64,124.45,14.05,627.52,5
4176,2024-02-03 15:00:00,15.2,96.42,82.87,17.64,121.59,13.54,634.19,5
4177,2024-02-03 16:00:00,16.47,96.78,82.18,17.17,114.44,13.88,654.22,5
4178,2024-02-03 17:00:00,17.99,98.86,82.69,16.21,103.0,15.42,700.95,5
4179,2024-02-03 18:00:00,18.49,98.9,82.56,14.54,91.55,16.45,714.3,5
4180,2024-02-03 19:00:00,18.49,95.94,81.03,12.4,82.25,16.28,694.27,5
4181,2024-01-12 20:00:00,4.94,298.4,270.1,7.03,36.84,24.33,1482.01,5
4182,2024-01-12 21:00:00,4.88,297.68,274.77,6.91,36.48,21.76,1441.96,5
4183,2024-01-12 22:00:00,4.81,304.54,284.67,7.15,35.76,19.88,1441.96,5
4184,2024-01-12 23:00:00,4.69,314.85,296.18,7.45,35.41,18.68,1455.31,5
4185,2024-01-13 00:00:00,4.69,326.09,308.87,7.87,35.05,18.16,1482.01,5
4186,2024-01-13 01:00:00,4.94,336.59,319.18,8.82,32.54,19.19,1535.42,5
4187,2024-01-13 02:00:00,5.76,352.73,332.52,10.85,28.25,22.28,1642.23,5
4188,2024-01-13 03:00:00,6.21,365.8,342.01,13.35,30.4,23.31,1708.98,5
4189,2024-01-13 04:00:00,5.38,363.09,340.4,18.36,49.35,19.54,1682.28,5
4190,2024-01-13 05:00:00,4.88,365.15,343.32,21.22,75.1,16.79,1655.58,5
4191,2024-01-13 06:00:00,4.43,376.61,355.64,23.13,114.44,14.05,1628.88,5
4192,2024-01-13 07:00:00,1.66,341.57,325.28,22.65,155.93,8.14,1415.25,5
4193,2024-01-13 08:00:00,1.52,303.67,289.63,21.7,171.66,6.0,1281.74,5
4194,2024-01-13 09:00:00,2.18,270.41,257.46,20.98,175.95,6.0,1188.28,5
4195,2024-01-13 10:00:00,6.4,263.24,248.05,19.31,148.77,12.0,1228.33,5
4196,2024-01-13 11:00:00,12.03,277.03,256.52,17.64,108.72,22.96,1375.2,5
4197,2024-01-13 12:00:00,16.21,286.86,261.7,18.36,77.25,33.93,1522.06,5
4198,2024-01-13 13:00:00,21.79,304.61,273.64,21.7,57.22,43.53,1682.28,5
4199,2024-01-13 14:00:00,24.57,326.48,289.0,22.89,42.56,46.61,1815.8,5
4200,2024-01-13 15:00:00,24.83,345.67,302.13,21.46,31.83,46.61,1895.9,5
4201,2024-01-13 16:00:00,24.57,364.13,315.94,20.27,22.71,45.93,1976.01,5
4202,2024-01-13 17:00:00,26.6,381.42,329.94,20.5,14.84,46.61,2056.12,5
4203,2024-01-13 18:00:00,28.12,387.21,336.13,19.55,9.48,45.93,2056.12,5
4204,2024-01-13 19:00:00,28.37,382.12,335.6,16.93,7.33,42.16,1949.31,5
4205,2024-08-08 20:00:00,3.45,30.32,26.61,11.68,23.25,20.56,647.54,3
4206,2024-08-08 21:00:00,3.58,34.23,29.91,11.8,21.99,20.05,640.87,3
4207,2024-08-08 22:00:00,3.51,37.76,33.19,12.16,20.21,20.39,640.87,3
4208,2024-08-08 23:00:00,3.58,35.98,31.94,12.4,17.88,21.25,654.22,3
4209,2024-08-09 00:00:00,3.7,36.69,32.58,12.64,16.27,21.76,660.9,3
4210,2024-08-09 01:00:00,3.77,38.42,34.01,12.99,16.45,21.08,687.6,3
4211,2024-08-09 02:00:00,3.99,40.45,35.47,13.47,20.74,19.71,720.98,3
4212,2024-08-09 03:00:00,4.12,42.91,37.71,13.59,23.96,20.05,741.0,3
4213,2024-08-09 04:00:00,3.36,41.19,36.69,11.32,32.54,17.14,694.27,3
4214,2024-08-09 05:00:00,3.23,41.44,37.17,10.85,40.05,14.91,647.54,3
4215,2024-08-09 06:00:00,3.45,39.35,35.42,10.61,52.21,13.02,607.49,3
4216,2024-08-09 07:00:00,3.23,35.46,32.31,10.01,68.66,10.37,560.76,3
4217,2024-08-09 08:00:00,3.2,31.64,29.0,9.3,78.68,8.83,527.38,3
4218,2024-08-09 09:00:00,3.36,28.76,26.3,9.18,83.68,8.48,507.35,3
4219,2024-08-09 10:00:00,4.37,29.97,27.03,11.09,87.98,10.11,520.71,3
4220,2024-08-09 11:00:00,6.02,36.81,32.75,13.23,87.26,13.19,574.11,3
4221,2024-08-09 12:00:00,6.9,40.88,35.88,13.59,79.39,16.45,627.52,3
4222,2024-08-09 13:00:00,7.98,45.4,38.61,14.31,65.8,20.05,707.63,3
4223,2024-08-09 14:00:00,9.25,55.16,45.05,15.97,53.64,22.96,827.79,3
4224,2024-08-09 15:00:00,8.99,64.22,51.31,17.4,46.49,25.36,934.6,4
4225,2024-08-09 16:00:00,8.11,68.82,54.51,16.69,43.63,25.02,974.66,4
4226,2024-08-09 17:00:00,7.6,70.0,55.2,16.21,41.13,24.33,961.3,4
4227,2024-08-09 18:00:00,6.59,71.79,58.11,15.74,39.7,23.99,934.6,4
4228,2024-08-09 19:00:00,4.56,74.49,64.97,15.74,51.5,20.05,847.82,4
4229,2023-11-17 20:00:00,13.43,169.92,126.93,11.68,3.84,41.13,1695.63,5
4230,2023-11-17 21:00:00,14.19,150.71,115.17,10.97,5.5,37.7,1548.77,5
4231,2023-11-17 22:00:00,15.2,139.43,108.57,10.61,5.9,35.99,1468.66,5
4232,2023-11-17 23:00:00,15.83,135.01,106.51,10.25,4.52,34.62,1428.6,5
4233,2023-11-18 00:00:00,16.97,133.7,106.17,10.61,2.5,33.93,1428.6,5
4234,2023-11-18 01:00:00,17.48,133.09,104.64,11.44,0.99,32.56,1441.96,5
4235,2023-11-18 02:00:00,16.97,137.34,104.72,13.47,3.8,28.45,1535.42,5
4236,2023-11-18 03:00:00,16.97,135.44,101.41,15.14,15.38,24.33,1535.42,5
4237,2023-11-18 04:00:00,16.47,94.93,73.97,21.22,52.21,20.22,1041.41,4
4238,2023-11-18 05:00:00,15.58,89.21,72.01,22.41,92.98,16.11,867.84,4
4239,2023-11-18 06:00:00,14.95,97.06,81.72,23.13,138.76,12.0,774.38,5
4240,2023-11-18 07:00:00,8.61,54.62,46.82,13.47,123.02,5.4,514.03,3
4241,2023-11-18 08:00:00,5.83,35.62,30.62,9.89,110.15,3.98,407.22,3
4242,2023-11-18 09:00:00,5.38,31.66,27.19,9.42,108.72,4.2,383.85,3
4243,2023-11-18 10:00:00,10.13,42.23,33.78,12.4,95.84,12.17,520.71,3
4244,2023-11-18 11:00:00,18.75,61.2,46.08,17.88,73.67,27.76,761.03,3
4245,2023-11-18 12:00:00,27.36,77.94,56.6,23.37,50.07,45.24,988.01,4
4246,2023-11-18 13:00:00,35.97,95.87,68.21,28.61,31.47,56.89,1188.28,4
4247,2023-11-18 14:00:00,43.57,114.85,80.41,33.38,19.31,61.69,1348.5,5
4248,2023-11-18 15:00:00,50.16,130.29,89.77,36.24,11.98,63.06,1455.31,5
4249,2023-11-18 16:00:00,57.25,144.9,99.69,39.58,7.15,63.06,1562.12,5
4250,2023-11-18 17:00:00,64.85,163.23,113.35,41.96,3.4,64.43,1708.98,5
4251,2023-11-18 18:00:00,67.89,177.01,123.86,39.58,1.83,63.06,1789.09,5
4252,2023-11-18 19:00:00,58.26,182.7,128.62,30.99,0.98,57.58,1789.09,5
4253,2024-06-17 01:00:00,11.02,50.02,38.94,15.5,43.99,14.57,660.9,3
4254,2024-06-17 02:00:00,11.78,54.93,42.29,17.64,53.64,14.39,700.95,3
4255,2024-06-17 03:00:00,12.54,64.05,49.95,20.03,89.41,13.37,720.98,3
4256,2024-06-17 04:00:00,11.91,80.83,65.68,20.74,145.91,9.51,687.6,4
4257,2024-06-17 05:00:00,11.78,104.65,88.85,22.65,200.27,7.54,687.6,5
4258,2024-06-17 06:00:00,12.16,130.21,113.51,25.27,248.91,7.2,714.3,5
4259,2024-06-17 07:00:00,12.67,134.55,115.58,24.56,257.49,7.71,674.25,5
4260,2024-06-17 08:00:00,12.54,121.31,98.55,20.5,226.02,7.97,594.14,5
4261,2024-06-17 09:00:00,12.29,114.2,87.67,17.17,203.13,7.63,547.41,5
4262,2024-06-17 10:00:00,12.54,111.63,82.39,15.74,188.83,7.63,527.38,5
4263,2024-06-17 11:00:00,13.17,110.77,80.39,15.97,178.81,9.17,547.41,5
4264,2024-06-17 12:00:00,13.05,106.75,74.94,15.26,164.51,10.37,547.41,4
4265,2024-06-17 13:00:00,13.93,113.49,80.75,15.97,161.65,11.48,580.79,5
4266,2024-06-17 14:00:00,16.47,130.86,97.68,19.79,163.08,13.02,667.57,5
4267,2024-06-17 15:00:00,19.25,145.48,113.24,24.8,165.94,13.19,754.36,5
4268,2024-06-17 16:00:00,21.03,149.18,119.22,27.42,168.8,12.51,801.09,5
4269,2024-06-17 17:00:00,20.01,132.92,106.74,25.75,144.48,13.02,794.41,5
4270,2024-06-17 18:00:00,18.24,99.82,79.97,20.5,113.01,13.02,734.33,5
4271,2024-06-17 19:00:00,16.97,77.62,62.33,16.93,95.84,12.17,680.92,4
4272,2023-12-07 20:00:00,6.27,206.7,198.25,8.82,1.13,37.7,2029.42,5
4273,2023-12-07 21:00:00,5.57,214.79,206.89,8.23,1.61,34.62,2029.42,5
4274,2023-12-07 22:00:00,5.07,214.35,206.55,8.11,4.34,31.53,1976.01,5
4275,2023-12-07 23:00:00,5.19,207.75,199.7,7.87,6.62,28.45,1869.2,5
4276,2023-12-08 00:00:00,5.7,199.77,191.59,8.23,7.15,26.39,1789.09,5
4277,2023-12-08 01:00:00,6.46,195.52,186.28,9.54,6.17,26.73,1735.69,5
4278,2023-12-08 02:00:00,7.41,194.85,182.7,11.56,4.52,28.1,1762.39,5
4279,2023-12-08 03:00:00,7.54,188.78,174.17,13.11,8.4,27.08,1735.69,5
4280,2023-12-08 04:00:00,6.21,166.36,153.23,17.64,26.82,24.68,1522.06,5
4281,2023-12-08 05:00:00,6.9,160.27,145.98,19.55,43.27,22.28,1468.66,5
4282,2023-12-08 06:00:00,7.16,148.44,134.39,21.22,71.53,19.88,1335.14,5
4283,2023-12-08 07:00:00,5.7,94.32,86.52,12.4,114.44,8.14,814.44,5
4284,2023-12-08 08:00:00,6.33,91.78,84.9,9.3,130.18,5.27,734.33,5
4285,2023-12-08 09:00:00,6.78,83.71,77.3,8.94,131.61,5.36,714.3,5
4286,2023-12-08 10:00:00,8.74,85.15,76.69,10.85,115.87,10.8,774.38,5
4287,2023-12-08 11:00:00,12.03,93.04,80.71,12.76,89.41,20.22,907.9,5
4288,2023-12-08 12:00:00,14.19,98.01,82.41,13.47,64.37,29.47,1028.06,5
4289,2023-12-08 13:00:00,14.19,101.87,83.47,14.31,47.92,36.67,1134.87,5
4290,2023-12-08 14:00:00,12.67,105.6,85.1,15.02,41.13,37.36,1188.28,5
4291,2023-12-08 15:00:00,10.26,111.22,90.74,14.9,42.56,34.62,1188.28,5
4292,2023-12-08 16:00:00,8.23,122.0,102.49,14.31,48.64,30.5,1174.93,5
4293,2023-12-08 17:00:00,6.78,132.76,113.73,13.11,52.21,27.42,1174.93,5
4294,2023-12-08 18:00:00,5.38,138.79,120.92,11.32,55.79,23.99,1134.87,5
4295,2023-12-08 19:00:00,4.24,141.37,125.8,9.42,59.37,19.88,1081.47,5
4296,2024-05-06 20:00:00,8.49,34.65,25.27,23.37,58.65,13.71,420.57,3
4297,2024-05-06 21:00:00,8.11,29.9,21.82,21.46,52.21,13.71,407.22,2
4298,2024-05-06 22:00:00,7.92,25.43,18.51,16.45,55.07,10.88,393.87,2
4299,2024-05-06 23:00:00,8.36,20.21,14.58,11.44,55.79,8.57,387.19,2
4300,2024-05-07 00:00:00,9.12,15.99,11.53,10.37,51.5,8.74,390.53,2
4301,2024-05-07 01:00:00,9.63,15.59,11.02,10.85,48.64,9.25,400.54,2
4302,2024-05-07 02:00:00,9.37,19.17,13.54,12.04,56.51,8.65,417.23,2
4303,2024-05-07 03:00:00,8.61,23.38,17.1,12.52,78.68,7.11,433.92,2
4304,2024-05-07 04:00:00,6.65,28.87,22.56,12.28,113.01,4.8,427.25,3
4305,2024-05-07 05:00:00,6.33,28.72,22.93,11.44,131.61,3.64,433.92,3
4306,2024-05-07 06:00:00,6.21,27.61,22.38,10.01,140.19,3.26,440.6,4
4307,2024-05-07 07:00:00,5.57,31.82,26.64,9.3,147.34,3.17,440.6,4
4308,2024-05-07 08:00:00,4.94,36.45,31.49,9.66,148.77,3.34,433.92,4
4309,2024-05-07 09:00:00,4.18,40.74,36.02,11.32,148.77,3.77,427.25,4
4310,2024-05-07 10:00:00,4.56,42.98,38.09,14.9,145.91,6.08,447.27,4
4311,2024-05-07 11:00:00,6.08,45.15,38.74,18.6,134.47,9.77,487.33,3
4312,2024-05-07 12:00:00,7.41,45.56,37.59,20.27,120.16,12.85,520.71,3
4313,2024-05-07 13:00:00,8.74,44.87,35.02,20.03,108.72,13.19,540.73,3
4314,2024-05-07 14:00:00,10.13,44.1,32.69,21.22,100.14,13.19,560.76,3
4315,2024-05-07 15:00:00,11.02,42.24,30.54,23.84,92.98,13.71,567.44,3
4316,2024-05-07 16:00:00,11.4,38.7,27.63,25.51,87.26,14.39,554.08,3
4317,2024-05-07 17:00:00,11.65,37.32,26.45,24.32,86.55,14.22,547.41,3
4318,2024-05-07 18:00:00,11.78,36.12,25.73,22.89,80.82,13.88,534.06,3
4319,2024-05-07 19:00:00,12.16,35.16,25.56,21.22,70.1,14.22,527.38,3
4320,2024-03-01 20:00:00,56.74,285.15,231.04,33.86,3.17,63.75,2403.26,5
4321,2024-03-01 21:00:00,43.57,278.68,227.38,25.51,2.41,58.95,2323.15,5
4322,2024-03-01 22:00:00,32.93,273.32,222.98,19.07,1.25,54.84,2269.74,5
4323,2024-03-01 23:00:00,26.85,268.31,218.92,15.5,0.46,50.72,2216.34,5
4324,2024-03-02 00:00:00,24.83,264.43,217.37,15.02,0.14,48.67,2189.64,5
4325,2024-03-02 01:00:00,24.57,267.17,221.95,16.69,0.04,47.98,2296.45,5
4326,2024-03-02 02:00:00,27.61,279.69,233.98,21.22,2.84,45.93,2483.37,5
4327,2024-03-02 03:00:00,30.65,294.95,248.74,26.23,19.49,46.61,2643.59,5
4328,2024-03-02 04:00:00,29.39,269.25,234.13,41.01,95.84,41.13,2136.23,5
4329,2024-03-02 05:00:00,28.37,280.98,248.65,44.82,197.41,26.05,1869.2,5
4330,2024-03-02 06:00:00,28.37,297.31,267.77,45.3,277.52,12.0,1655.58,5
4331,2024-03-02 07:00:00,13.93,172.31,158.24,36.24,246.05,5.01,894.55,5
4332,2024-03-02 08:00:00,11.15,129.68,119.13,27.89,223.16,4.16,700.95,5
4333,2024-03-02 09:00:00,10.89,118.7,108.51,25.75,217.44,4.41,667.57,5
4334,2024-03-02 10:00:00,11.53,118.68,107.08,23.84,203.13,7.71,700.95,5
4335,2024-03-02 11:00:00,13.05,125.79,111.42,22.17,177.38,13.54,781.06,5
4336,2024-03-02 12:00:00,14.69,130.05,113.41,20.5,148.77,19.19,854.49,5
4337,2024-03-02 13:00:00,17.73,136.04,116.01,19.55,115.87,24.68,961.3,5
4338,2024-03-02 14:00:00,22.04,150.69,124.51,19.55,85.12,29.47,1134.87,5
4339,2024-03-02 15:00:00,25.84,167.97,135.43,19.55,64.37,32.22,1268.39,5
4340,2024-03-02 16:00:00,29.64,180.26,143.66,20.03,49.35,34.27,1388.55,5
4341,2024-03-02 17:00:00,32.42,190.19,150.89,20.98,38.62,35.64,1482.01,5
4342,2024-03-02 18:00:00,34.45,188.63,150.31,20.5,31.83,35.3,1468.66,5
4343,2024-03-02 19:00:00,35.46,177.64,143.56,18.6,29.33,31.87,1361.85,5
4344,2024-04-05 20:00:00,20.01,95.88,73.77,19.55,92.98,13.88,761.03,4
4345,2024-04-05 21:00:00,20.77,96.86,74.97,18.84,80.82,13.54,781.06,4
4346,2024-04-05 22:00:00,21.53,99.25,77.51,17.88,66.52,14.39,814.44,5
4347,2024-04-05 23:00:00,22.55,101.67,80.07,17.17,52.21,16.11,867.84,5
4348,2024-04-06 00:00:00,24.07,103.86,81.92,16.93,40.41,18.34,921.25,5
4349,2024-04-06 01:00:00,25.84,108.79,85.22,18.12,30.4,21.93,1014.71,5
4350,2024-04-06 02:00:00,27.61,118.54,90.88,20.74,37.55,23.99,1161.58,5
4351,2024-04-06 03:00:00,27.87,127.23,96.51,22.17,78.68,24.33,1228.33,5
4352,2024-04-06 04:00:00,23.81,122.36,92.62,21.7,147.34,14.39,947.95,5
4353,2024-04-06 05:00:00,21.28,129.08,99.64,21.22,208.85,9.34,847.82,5
4354,2024-04-06 06:00:00,19.76,133.74,104.94,19.79,248.91,7.45,781.06,5
4355,2024-04-06 07:00:00,8.49,85.62,58.2,7.75,188.83,3.47,447.27,5
4356,2024-04-06 08:00:00,6.02,71.08,44.51,5.84,163.08,3.26,373.84,4
4357,2024-04-06 09:00:00,6.02,66.44,40.85,6.2,155.93,3.9,367.16,4
4358,2024-04-06 10:00:00,6.84,64.81,39.95,7.39,150.2,5.44,383.85,4
4359,2024-04-06 11:00:00,8.49,64.66,40.34,9.3,141.62,8.14,417.23,4
4360,2024-04-06 12:00:00,10.01,63.2,39.96,10.61,128.75,10.45,447.27,3
4361,2024-04-06 13:00:00,11.15,61.81,39.7,11.68,115.87,11.48,473.98,3
4362,2024-04-06 14:00:00,11.65,62.74,41.01,11.68,115.87,10.62,480.65,3
4363,2024-04-06 15:00:00,11.65,63.41,42.13,11.32,120.16,9.25,473.98,3
4364,2024-04-06 16:00:00,10.89,60.39,39.73,10.97,117.3,8.05,447.27,3
4365,2024-04-06 17:00:00,9.75,58.01,38.53,10.01,115.87,7.2,423.91,3
4366,2024-04-06 18:00:00,8.74,53.53,36.41,8.94,107.29,6.6,400.54,3
4367,2024-04-06 19:00:00,8.23,44.64,31.27,8.34,91.55,6.17,377.18,3
4368,2024-08-24 20:00:00,6.59,46.3,39.52,8.23,67.23,9.42,520.71,3
4369,2024-08-24 21:00:00,5.76,51.98,45.29,9.18,66.52,9.6,547.41,3
4370,2024-08-24 22:00:00,4.12,56.59,51.12,11.21,66.52,9.85,574.11,4
4371,2024-08-24 23:00:00,3.48,57.77,53.23,12.04,61.51,10.37,580.79,4
4372,2024-08-25 00:00:00,3.29,55.5,51.36,11.44,52.21,11.48,580.79,4
4373,2024-08-25 01:00:00,3.58,54.05,49.67,11.21,42.92,12.85,587.46,3
4374,2024-08-25 02:00:00,4.24,53.54,48.48,12.16,38.62,13.54,607.49,3
4375,2024-08-25 03:00:00,4.5,55.15,49.71,12.87,48.64,12.0,614.17,3
4376,2024-08-25 04:00:00,3.93,53.36,48.89,10.61,80.11,8.05,580.79,3
4377,2024-08-25 05:00:00,3.58,51.9,48.1,8.82,107.29,5.27,547.41,3
4378,2024-08-25 06:00:00,3.29,56.1,52.6,8.58,127.32,4.07,520.71,4
4379,2024-08-25 07:00:00,2.75,45.47,42.92,6.91,128.75,3.26,460.62,3
